f0,f1,f2,f3,f4,f5,f6,f7,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
0.65786,-0.61984,-0.4576,-1.57135,2.8851,-1.57293,1.9089900000000002,1.08771,0.0,training,0.049,,1,-1.6418856252026979,-2.811001197459578,,
0.6445,1.29872,-0.9612799999999999,-2.1737599999999997,1.9091200000000002,0.02476,0.99423,-0.83952,0.0,training,0.22616666666666665,,0,-0.22734740614874774,-1.8377946794162805,,
0.12025999999999999,2.58602,-1.12621,-1.47302,2.59827,0.29245,2.0540700000000003,1.2008299999999998,1.0,training,0.11966666666666667,,1,-2.6836025927077873,-2.56854971144628,,
-0.81697,1.51976,-2.11857,-0.50838,0.29243,1.0716,2.0023,-1.3118,0.0,training,0.08833333333333333,,0,-1.6368725034603624,0.16113800891621502,,
0.87875,1.2463899999999999,-1.05274,-1.1470200000000002,0.7257,0.42186999999999997,1.2290299999999998,-1.1799899999999999,0.0,training,0.2375,,0,-0.7221123133532057,-0.5048422959529518,,
-1.2212399999999999,1.01797,-0.45307,-0.13887,1.22106,-1.17723,0.7630100000000001,1.5249,1.0,training,0.16133333333333333,,1,-2.426226527295257,-0.15266707281209704,,
0.6743899999999999,0.51948,-0.89815,3.22493,-4.38371,0.16752999999999998,0.89313,-2.1977900000000004,0.0,training,0.013,,0,-2.1535037224735785,5.882638222535836,,
-1.55779,0.30001,-0.63339,-3.8938,1.32636,0.9657600000000001,-2.5659,-3.3016699999999997,1.0,training,0.082,,2,4.3689118516988,-0.2706923717011357,,
-3.2429799999999998,1.27468,-0.92461,-2.87242,0.78469,-2.363,-2.61218,-2.36076,1.0,training,0.031,,2,3.0040890559666917,0.8416080265346666,,
3.26278,4.378830000000001,-1.19145,-1.43798,-1.9431200000000002,-0.52992,-0.19177,-4.79882,0.0,training,0.004,,0,1.511397512515059,1.875328906206894,,
-0.03845,1.541,-0.34825,-1.08941,0.1948,-1.12334,-0.58423,-1.01667,2.0,training,0.22766666666666666,,0,0.17477914717597834,0.7335096504920984,,
-0.66157,2.03627,-0.57975,0.89943,-2.0485,0.04058,-0.6211800000000001,-1.30264,0.0,training,0.06016666666666667,,0,-0.8714990768080908,3.5904479906316586,,
-0.38127,2.0486,-0.69296,1.9118700000000002,-2.95594,-0.8538899999999999,-0.12515,-1.31965,0.0,training,0.035833333333333335,,0,-1.7142576352179901,4.564525071840073,,
1.9671299999999998,2.37888,-0.0588,-0.40673000000000004,0.18606,0.44968,0.60041,-0.15935,2.0,training,0.09916666666666667,,0,-1.4855753202679012,0.1909236873495662,,
-0.91858,0.8674299999999999,-0.45702,-1.60094,0.4794,0.65976,-1.06498,-1.35921,2.0,training,0.2645,,2,1.0710276126096625,0.6339753629744297,,
-2.5798400000000004,1.0568,-1.64953,-4.04735,1.5022799999999998,-0.7902399999999999,-1.81161,-3.6404300000000003,2.0,training,0.05733333333333333,,2,3.8909568996454533,-0.5566450927123371,,
-0.31947,1.22653,-0.08315,-1.4321700000000002,0.21789,2.90404,-1.35134,-1.24105,2.0,training,0.052833333333333336,,2,1.0541850354236137,0.9002312769756905,,
2.42579,2.458,-0.67766,-2.9894700000000003,1.56881,0.49244,0.3456,-2.1776400000000002,0.0,training,0.04566666666666667,,0,1.1073944376115192,-1.9163714824500344,,
-1.69235,0.49615,-0.6681199999999999,-2.32875,0.85735,-2.67774,-1.51433,-1.88175,2.0,training,0.07166666666666667,,2,2.0481216654930616,0.347081526134807,,
2.00818,3.54337,-1.00875,-2.45535,3.57959,1.1067,2.6398099999999998,1.14716,1.0,training,0.0205,,0,-2.6436587759917085,-4.359199167008985,,
-0.69358,1.0210700000000001,-0.17504,-0.89704,-0.15162,-0.37406999999999996,-1.1976799999999999,-1.07869,2.0,training,0.2325,,2,0.5969426793379414,1.4469586822189906,,
-0.83642,1.24766,-0.67702,-2.5051400000000004,1.47443,0.07842,-0.80066,-1.32036,2.0,training,0.24516666666666667,,2,1.2711613499797874,-0.7015985947194351,,
-0.09498,-1.4948700000000001,-0.12546,-1.3593,2.37952,-0.42711000000000005,0.9579200000000001,0.9018700000000001,1.0,training,0.0695,,1,-0.8637964497703668,-1.8056869026427065,,
-0.92419,2.10662,-0.59304,-0.24516999999999997,-1.22668,-0.88121,-1.1453200000000001,-1.63857,0.0,training,0.09183333333333334,,0,0.2092446682901688,2.6643045070535276,,
-1.2022899999999999,0.61353,-0.13323,-2.19533,1.61741,0.56062,-1.22973,-0.42223,2.0,training,0.19583333333333333,,2,1.0595846479494138,-0.5287912641513751,,
-1.2206,0.77527,-0.47963999999999996,-2.78191,1.30528,0.23869,-1.61132,-1.7723099999999998,2.0,training,0.22533333333333333,,2,2.2685278403890625,-0.2878867092300813,,
1.17563,0.6232300000000001,-0.50455,-1.62819,1.32569,1.8291099999999998,0.758,-0.82129,0.0,training,0.12283333333333334,,0,-0.16668692769167437,-1.115344585394387,,
-0.6711600000000001,1.1033600000000001,-0.44878999999999997,-1.25959,0.42333000000000004,-0.3256,-0.69786,-0.98929,2.0,training,0.31183333333333335,,2,0.40971208845402884,0.625752964980568,,
-2.5521700000000003,0.13534000000000002,-0.9562,-0.59648,0.2787,1.00573,-0.36976,-0.56185,1.0,training,0.1335,,1,-0.21141285187174055,1.233066924831089,,
-0.05815,2.2927,-0.73011,-0.74833,1.1154600000000001,0.79292,0.92371,0.48281,1.0,training,0.20883333333333334,,0,-1.9169875676883255,-0.5377220676033225,,
-3.96748,-1.61036,-0.8136899999999999,1.59525,-0.21886,0.70063,0.56628,1.54702,1.0,training,0.04083333333333333,,1,-2.693635297181573,2.3947877430823077,,
-2.07096,1.9821400000000002,-1.58829,-3.13808,2.06714,4.22389,-0.39851,-1.61781,2.0,training,0.002,,2,1.2878701795123686,-1.39233140429785,,
-1.1603,1.72905,-1.3207799999999998,0.5404899999999999,-2.25835,0.95721,-0.37446,-2.53864,0.0,training,0.044,,0,-0.1356158502815341,3.7102616242099287,,
-3.41371,1.81625,-1.95433,-1.53891,0.09894,0.96655,-0.69463,-2.15282,1.0,training,0.033166666666666664,,2,0.8454667208524136,1.321077107126997,,
-1.37084,-0.8609700000000001,-0.18514,-0.41156000000000004,1.205,0.7109800000000001,0.25069,0.95406,1.0,training,0.15716666666666668,,1,-1.1721558759905963,0.029144926555179473,,
-1.6869299999999998,-0.25861999999999996,-0.042480000000000004,-2.10241,0.82526,0.0484,-2.07658,-1.3530799999999998,1.0,training,0.17966666666666667,,2,2.2221717417241154,0.6391469942479094,,
0.46399999999999997,0.41717,-0.9632799999999999,-1.40696,2.00107,0.45721999999999996,1.79778,0.07437,0.0,training,0.2085,,1,-1.398133318161622,-1.880631646566012,,
-0.9565600000000001,1.66507,-2.3214099999999998,-1.27742,1.08095,1.62396,2.11213,-1.3634899999999999,0.0,training,0.06166666666666667,,0,-1.307675481123082,-0.8413397031385584,,
0.13344,-1.338,-1.1455899999999999,-1.84332,0.03594,-0.012980000000000002,0.004220000000000001,-3.4526199999999996,2.0,training,0.06466666666666666,,2,2.2240526984368905,0.5526458383620364,,
-3.505,-0.77272,-1.52776,0.50058,1.57617,0.78562,2.11527,2.0325599999999997,1.0,training,0.06116666666666667,,1,-3.5275439031306632,-0.24558389209821008,,
-3.2360700000000002,1.41249,-1.76732,-3.72421,2.39266,0.74203,-0.97735,-1.9733599999999998,2.0,training,0.0545,,2,2.2145615079222223,-1.4695131610043384,,
-0.05632,1.4395799999999999,-0.92386,-1.1464,0.21725,1.22289,0.14448,-1.5026,2.0,training,0.23483333333333334,,0,0.03794585568340958,0.476588890960905,,
0.47503999999999996,0.33394,-0.68982,-1.41769,1.2340200000000001,1.36487,0.8021199999999999,-0.73703,0.0,training,0.21416666666666667,,0,-0.3154701435084491,-0.8410873296213223,,
-0.67282,-3.34378,-0.79456,-5.0792,3.6101099999999997,-1.7662799999999999,-0.7629100000000001,-3.01888,2.0,training,0.008,,2,4.682448440655785,-3.400570037028879,,
-0.32352,-0.90497,-1.03045,-2.87491,1.77195,-0.35852,0.041389999999999996,-2.26478,1.0,training,0.1305,,2,2.0025674845220145,-1.370654966331277,,
-1.6350799999999999,1.38709,-1.3808200000000002,-1.05362,3.2433799999999997,-0.31521,2.55904,2.43522,1.0,training,0.06116666666666667,,1,-3.6508779644251788,-2.860681608865424,,
2.00355,0.96449,-0.30601,-2.46205,2.34667,-2.66573,0.9366200000000001,-0.50997,0.0,training,0.021833333333333333,,0,-0.07064689810888186,-2.55693012162967,,
1.1931399999999999,-1.12995,-0.01057,-0.70165,-0.09633,1.05565,-0.01366,-1.51126,2.0,training,0.07866666666666666,,0,0.6270807849522122,0.8253567663654606,,
-2.54696,-0.06852000000000001,-1.72095,0.12780999999999998,1.45861,2.0773599999999997,2.3332900000000003,1.24395,1.0,training,0.06316666666666666,,1,-3.180955943220983,-0.5083943368900158,,
-0.66977,-0.62903,-0.65993,-0.5299,-0.09346,-1.4253,0.020059999999999998,-1.28377,0.0,training,0.13683333333333333,,0,0.1550699971032387,1.1838324276650576,,
-1.20319,-0.58806,-0.57281,-1.8802599999999998,1.8382599999999998,0.65794,-0.04411,-0.34393,1.0,training,0.19116666666666668,,1,0.4108530031859354,-0.9671722800501451,,
-0.53955,2.26262,-0.60212,-2.2066,1.8778299999999999,-2.07251,-0.23464000000000002,-0.19996,2.0,training,0.07583333333333334,,2,-0.08698624480518097,-1.2609972410911061,,
2.54717,2.77773,-0.94252,-0.74198,0.02036,-0.82495,1.56902,-1.4649299999999998,0.0,training,0.058,,0,-1.3246887483501675,-0.1613885920145141,,
-1.03575,-0.35208,-0.37251999999999996,-4.9773,3.18931,-0.17749,-2.06118,-2.35465,2.0,training,0.03,,2,4.327680634552776,-2.611177169253655,,
0.44621000000000005,0.7984,-0.9808600000000001,-0.56405,-0.05081,-1.04655,0.8679399999999999,-1.40005,0.0,training,0.197,,0,-0.6099328030540406,0.6222039827288574,,
-2.18704,0.37733,-1.2697399999999999,-0.09564,1.67894,-0.5976899999999999,1.8433700000000002,1.60633,1.0,training,0.14883333333333335,,1,-3.0542208310062917,-0.714897020880287,,
-4.46034,-1.43269,-0.2856,-2.0853599999999997,0.9091899999999999,0.17104,-2.95111,-1.12467,2.0,training,0.009333333333333334,,2,2.809339845288049,1.3705063244247562,,
0.6731,1.6948400000000001,-0.28909,-1.49284,0.25988,0.8535299999999999,-0.64687,-1.50387,2.0,training,0.20866666666666667,,0,0.6931250000333795,0.43418714938086234,,
-0.86362,1.38974,-0.69413,-0.5111399999999999,1.6463900000000002,1.79243,1.22611,1.43582,1.0,training,0.122,,1,-2.5296363787475444,-0.8954953130015186,,
-0.96683,-0.63712,-0.29235,-3.21027,2.30524,1.09958,-1.1637600000000001,-1.2761200000000001,1.0,training,0.1235,,2,2.341213953847076,-1.5120149557101303,,
-0.91896,1.38792,-1.7719099999999999,-1.32699,3.4126199999999995,-0.22309,3.32064,1.8775400000000002,1.0,training,0.058166666666666665,,1,-3.660210455220798,-3.4662953213467698,,
-2.1659,0.06615,-2.39666,-0.42311000000000004,2.34005,-0.75233,3.61781,1.13238,1.0,training,0.057,,1,-3.674472590334273,-1.9831547892861192,,
-0.44187,1.90578,-0.9799899999999999,-2.22222,-0.12247999999999999,1.5882100000000001,-1.32467,-3.1478200000000003,2.0,training,0.08066666666666666,,2,2.2567887884271367,0.9850113024962042,,
-2.50451,0.41498,-0.68609,-2.36916,2.08006,-0.49063,-0.9153899999999999,-0.24564,2.0,training,0.13316666666666666,,2,0.8404263553053815,-0.8795283989580435,,
-3.2446599999999997,-0.17728,-2.40943,-0.06873,2.1499900000000003,0.50034,3.2922,1.48469,1.0,training,0.048,,1,-3.8243806505043954,-1.394222557044189,,
3.38005,1.85513,-0.12055999999999999,-1.61463,0.96268,0.25632,0.9497,-1.13719,0.0,training,0.05316666666666667,,0,-0.34765679320778897,-1.2582800990448089,,
1.21689,3.72002,-2.04619,-2.75482,1.1457700000000002,0.5827399999999999,1.2917,-2.89602,0.0,training,0.026166666666666668,,0,0.3699025385512129,-1.554847421876557,,
-0.1214,-0.44264,-0.9097,-1.6938400000000002,3.5001800000000003,-0.8797200000000001,2.4912799999999997,1.58027,0.0,training,0.053,,1,-2.2790376423049237,-3.4846182061827036,,
-0.9174399999999999,0.5464899999999999,-1.0924399999999999,-0.14143,1.10538,2.26058,1.7130299999999998,0.73557,1.0,training,0.10566666666666667,,1,-2.4559606849114743,-0.3739498292976592,,
0.52913,2.4889,-1.6339700000000001,-0.96391,-0.8493200000000001,0.30761,0.56226,-3.0274900000000002,0.0,training,0.07883333333333334,,0,0.21802821358000535,1.2897941129341406,,
-0.07391,-1.04556,-0.37989,-3.06325,1.89395,-0.90722,-0.75755,-1.95045,2.0,training,0.11466666666666667,,2,2.4907457276621274,-1.3397111574128653,,
-1.99163,0.6715800000000001,-0.72872,-1.9170099999999999,0.13943,1.25926,-1.80915,-2.22273,2.0,training,0.15316666666666667,,2,2.157235741791589,1.2939766283082033,,
0.10011,2.37859,-0.30512,-1.56615,1.6690099999999999,-0.36689,0.11664000000000001,0.45883,2.0,training,0.18733333333333332,,0,-0.9783488896309382,-1.0979635034595225,,
0.94937,-2.06173,-0.31498000000000004,-2.70212,2.6109400000000003,-0.19455999999999998,0.7139800000000001,-0.97141,1.0,training,0.05466666666666667,,2,1.1796150569250456,-2.5213097283626764,,
-0.40886,0.56335,-0.23151999999999998,-2.42644,0.91991,1.01785,-1.4918,-1.84305,2.0,training,0.20533333333333334,,2,2.1402040891761382,0.013080637472690948,,
1.31633,0.51349,-0.16271,3.1595400000000002,-4.00053,-1.3149600000000001,0.49975,-1.38011,0.0,training,0.010666666666666666,,0,-2.2690008309595617,5.500492110508622,,
0.81734,0.38147,-0.7228100000000001,-0.24445999999999998,0.13939000000000001,-0.045380000000000004,1.21646,-0.73527,0.0,training,0.19833333333333333,,0,-1.2120947522929264,0.3742808780481613,,
0.54296,-1.9147599999999998,-0.15329,-2.4035900000000003,0.59417,-1.42317,-1.11277,-2.93207,2.0,training,0.04566666666666667,,2,3.120248384563019,0.13746821499795303,,
-0.55937,2.9751,-0.18606,1.12487,-1.77364,1.10674,-0.74432,-0.1829,0.0,training,0.030166666666666668,,0,-1.7224050992757314,3.377234420333744,,
-0.9331299999999999,0.86934,-0.03381,-1.8611799999999998,1.8879099999999998,0.06021,-0.71007,0.42205,2.0,training,0.1845,,1,0.05988588236357684,-0.9055853524174062,,
-0.6158,-0.17138,-1.50901,-2.34449,1.10725,1.06308,0.40421,-2.5682,2.0,training,0.13366666666666666,,2,1.4522388024584398,-0.658334867126771,,
-2.7098,0.42646999999999996,-1.7385599999999999,0.01999,1.4002700000000001,-0.24754,2.07367,1.16734,1.0,training,0.13033333333333333,,1,-3.0714692442909803,-0.39037759443553743,,
-2.47248,0.82886,-0.71018,-2.6878599999999997,2.28438,-1.94005,-1.04142,-0.31526,2.0,training,0.0675,,2,1.0119274603136938,-1.151269534374738,,
-1.19434,0.41812,-0.97596,-2.7579,0.21068,0.91105,-1.7905799999999998,-3.5891,2.0,training,0.10883333333333334,,2,3.406255829606418,0.835795445603391,,
-0.24725999999999998,0.6237,-0.5040399999999999,-0.24636999999999998,1.2942,-0.50864,1.32146,1.16135,1.0,training,0.22416666666666665,,1,-2.3777688651572086,-0.5875629280978446,,
2.1663099999999997,0.9137700000000001,-0.15680999999999998,-2.3170599999999997,2.6602799999999998,-0.47263999999999995,1.22412,0.13793,0.0,training,0.06216666666666667,,0,-0.6282953088996813,-2.9339316417101187,,
-1.9266299999999998,-0.55919,-0.05505,-1.93809,0.8880100000000001,0.37200000000000005,-1.94281,-1.09723,2.0,training,0.152,,2,1.9846579509403042,0.6400437601658563,,
0.41971,0.57157,-1.09641,-2.35113,3.7846,-0.22830999999999999,2.52297,1.1044200000000002,0.0,training,0.059333333333333335,,1,-1.9293085495230256,-4.0976258554701,,
-3.10454,-1.50032,-0.55608,1.60849,-0.67775,-0.69267,0.28119,1.0226600000000001,1.0,training,0.051666666666666666,,1,-2.2437608092268393,2.7704223558599868,,
0.36404000000000003,1.42216,-0.44423999999999997,-1.19579,-0.5456300000000001,-0.64584,-0.9574299999999999,-2.27182,2.0,training,0.1735,,0,1.1709858615931719,1.4604520207983205,,
-0.9492299999999999,0.45586000000000004,-0.44122,-2.61911,0.29372,-0.41977,-2.1787400000000003,-2.95546,2.0,training,0.149,,2,3.2427769673717366,0.8716010316871404,,
-1.4385,1.0750600000000001,-0.24341999999999997,-1.5130700000000001,1.7919900000000002,-2.53284,-0.45826999999999996,0.7318600000000001,2.0,training,0.051,,1,-0.5429170361932281,-0.6997473441139331,,
-1.7498599999999997,0.6673399999999999,-0.03077,0.6419699999999999,-0.23945999999999998,0.07278,-0.50152,0.9814,1.0,training,0.103,,1,-1.6929841018070966,1.978419432881911,,
0.2958,0.43136,-0.52262,0.64788,-2.48239,-0.46875,-0.64954,-2.69024,0.0,training,0.052833333333333336,,0,0.4567172803588996,3.827588278055689,,
-2.59337,0.45093,-0.99541,-0.43031,0.23244,1.0106899999999999,-0.25151,-0.35935,1.0,training,0.1345,,1,-0.5631795807559883,1.287179326700857,,
1.87696,1.3083799999999999,-0.41918,-2.13778,1.79739,0.032330000000000005,0.8388700000000001,-0.7802100000000001,0.0,training,0.13783333333333334,,0,-0.1189729901267508,-1.8941589153420542,,
0.8595299999999999,-0.35535,-0.13377,-0.8757,0.59554,-1.57361,0.31243000000000004,-0.6946,2.0,training,0.1225,,0,-0.14256056540507964,0.04331919123671577,,
-0.18057,0.1811,-1.2130100000000001,-1.42261,1.9719,-0.73587,1.78788,-0.09275,0.0,training,0.2015,,1,-1.2774939691537863,-1.7283717313605853,,
-3.04411,0.76258,-0.82185,-2.4405799999999997,-0.58644,-0.12167,-3.32575,-3.64603,1.0,training,0.03166666666666667,,2,4.045468783481379,2.488408457509687,,
-0.59299,1.65557,-1.5035399999999999,-1.74875,0.10475,1.3371899999999999,-0.04452,-2.6743799999999998,0.0,training,0.133,,0,1.0042626955473768,0.5525153820303123,,
-2.8267599999999997,0.06296,-1.33291,1.9099400000000002,-1.06443,-0.75037,1.25737,0.64444,1.0,training,0.050666666666666665,,1,-3.214961983144548,2.8296030585032472,,
1.8708,0.21284,-0.1165,-1.61056,1.43175,-1.35891,0.74131,-0.61121,0.0,training,0.08916666666666667,,0,-0.155770820714352,-1.3139059959722077,,
-2.1297900000000003,-0.05196,-1.54158,0.85467,-0.67493,-0.5110100000000001,1.2213200000000002,-0.5062399999999999,1.0,training,0.08783333333333333,,1,-1.964593267356443,2.030165500769904,,
3.76535,2.96473,-0.24406999999999998,-2.27921,0.19387000000000001,-1.95818,-0.07245,-2.865,0.0,training,0.012166666666666666,,0,1.2664709340360276,-0.5088965695597159,,
1.7345,2.2170099999999997,-0.93861,-1.21376,-0.35675,-0.61839,0.44968,-2.50513,0.0,training,0.10733333333333334,,0,0.2777125499688865,0.5691237377669578,,
0.21244000000000002,3.81661,-2.5735900000000003,-3.34372,2.28876,-0.33755,1.8647099999999999,-2.3475099999999998,0.0,training,0.010166666666666666,,0,-0.04224142634709993,-2.8275525828272356,,
-2.07519,-0.31713,-1.01519,-0.66723,-0.33276999999999995,0.86472,-0.57972,-1.67232,1.0,training,0.112,,2,0.6730032685665726,1.7956721342857724,,
-2.84357,-0.7736,-0.03996,1.2025700000000001,0.015130000000000001,0.71234,-0.15357,1.8894400000000002,1.0,training,0.058833333333333335,,1,-2.363394535780213,2.0404310396493126,,
-2.75598,-0.9234100000000001,-1.18677,0.8351299999999999,0.44811999999999996,1.65675,1.4371200000000002,1.08389,1.0,training,0.07983333333333334,,1,-2.7050645971387905,1.017178499632003,,
-2.4201900000000003,-0.5453,-1.69134,0.41031000000000006,0.9863,-1.29168,2.28172,0.88459,1.0,training,0.09933333333333333,,1,-3.008687743768617,0.044535664006409736,,
-0.67024,0.93274,-0.11310999999999999,-0.7207899999999999,0.38358000000000003,0.35631999999999997,-0.64748,-0.15422,2.0,training,0.2635,,1,-0.2941376464133957,0.8137714974569941,,
-0.01174,1.46462,-0.49737,1.9552,-3.0005,-1.65221,-0.13452,-1.38606,0.0,training,0.028,,0,-1.5338602850361944,4.578323522302546,,
0.77465,0.02232,-0.45823,-2.28862,3.60795,-0.93499,1.82464,1.2299200000000001,0.0,training,0.042666666666666665,,1,-1.4322195211272941,-3.7393849898456937,,
-0.66152,1.3216,-0.32881,-0.8046399999999999,0.14831,2.8551,-0.67142,-0.63013,2.0,training,0.061,,0,-0.06996306883971887,1.0045148706763862,,
-0.51439,1.6482900000000003,-0.91012,1.28834,-2.5216,-0.91769,-0.09419,-1.7770299999999999,0.0,training,0.048666666666666664,,0,-1.067156736589376,3.989503601040447,,
-2.83546,1.49668,-1.51367,-2.44977,1.55626,-0.74575,-0.60672,-1.30756,1.0,training,0.1185,,2,0.9408974322682007,-0.47127944607731787,,
0.33002,2.19475,-0.15542999999999998,-0.8512299999999999,1.4762,-0.13826,0.57029,1.13561,1.0,training,0.1655,,1,-1.9377161044960545,-0.8733379134026176,,
2.44766,3.2762700000000002,-0.15098,-1.81332,2.16094,-0.14834,1.18215,0.62962,1.0,training,0.05683333333333333,,0,-1.7173112493906557,-2.4248715600896285,,
-0.35457,1.1314799999999998,-0.32495999999999997,-1.47678,-0.26629,-1.56464,-1.4834200000000002,-2.10683,0.0,training,0.1335,,2,1.6004475058566117,1.408961994806407,,
-1.09121,-1.20554,-0.57712,-0.47131000000000006,0.05297,0.90499,-0.06717999999999999,-1.01204,1.0,training,0.12516666666666668,,1,0.18153395890433177,1.1801208993312258,,
-1.44412,2.15254,-0.38193,-3.0167599999999997,0.8176,0.54606,-2.62065,-2.25576,0.0,training,0.10433333333333333,,2,2.9186170565010903,0.41134136383076125,,
-0.40588,1.6829,-0.09426,-1.7198799999999999,0.023030000000000002,0.37198000000000003,-1.8609,-1.73748,0.0,training,0.168,,2,1.6474833237942994,1.160480457153699,,
-0.66456,2.71022,-1.19192,-2.3490599999999997,1.7144099999999998,0.25611,0.16784000000000002,-0.89295,2.0,training,0.15016666666666667,,2,-0.01161714804923359,-1.2647904088296889,,
-1.3909,0.44187,-1.78477,-3.6022300000000005,1.7968400000000002,0.73006,-0.303,-3.1812099999999996,2.0,training,0.09,,2,2.6910349054930975,-1.362520505868535,,
-2.1545799999999997,1.1572200000000001,-1.0495,-3.25342,2.0072400000000004,-1.7903799999999999,-1.2303899999999999,-1.6172600000000001,2.0,training,0.096,,2,2.040595553340572,-1.0635569997803667,,
-0.02401,-0.29993000000000003,-0.6816399999999999,-2.10704,1.13238,-0.1648,-0.13438,-1.7761099999999999,2.0,training,0.263,,2,1.3100630340582713,-0.5481569282447838,,
1.00674,0.27794,-0.38995,-2.07199,2.09804,-0.14515,0.7767,-0.35807,0.0,training,0.172,,0,-0.11366670667909529,-1.9521313914231717,,
-0.38542,-1.07846,-0.18672,-4.1933300000000004,2.5142599999999997,0.015819999999999997,-1.7231900000000002,-2.38731,2.0,training,0.06366666666666666,,2,3.9318574605607735,-1.9224790488204113,,
1.80138,2.44521,-1.10238,-1.9625,1.06235,0.5451,1.14666,-1.7208299999999999,0.0,training,0.119,,0,-0.2137025875045554,-1.2549042973649294,,
0.88661,0.35699000000000003,-0.37165,-1.70787,1.49404,-0.23401999999999998,0.52709,-0.61364,0.0,training,0.24216666666666667,,0,-0.0461705560493655,-1.1668655657166325,,
0.75362,-1.85779,-0.24852,-1.9648400000000001,1.26647,1.04003,0.08825,-1.62134,2.0,training,0.0885,,2,1.461851604287377,-0.7893495086218706,,
-3.36459,0.31292,-2.88332,-0.8405799999999999,3.65386,0.30418,4.32779,2.21752,1.0,training,0.0105,,1,-4.57715470420679,-3.3840949182379885,,
