f0,f1,f2,f3,f4,f5,f6,f7,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
-2.1442005703879103,-0.5747499661091825,-0.5949811871972207,1.1707676373104758,-0.5540936342242226,0.2002031335785148,0.13127425386306346,0.87050895492267,1.0,training,0.2835,,1,1.344043071699631,0.7939342069703883,,
-0.3217962918585769,0.7376416568467052,-0.9406977934830336,-1.1175999721731131,-0.16133365771167998,-0.2619414951900417,-0.6131172537279826,-1.9306862872422788,2.0,training,0.3516666666666667,,2,-1.0212430421013947,-0.2928176332781061,,
0.1896001034263273,-0.7626682332562309,0.4218783148201648,-0.8405378281821974,0.5137635696542273,0.2654418920711131,-0.6582512992403048,-0.4650058307417889,2.0,training,0.5351666666666667,,2,-1.333209247185276,-0.7668042400001527,,
0.20069598176529915,1.0713371757247876,-0.9016260915932484,-0.4397829619332685,1.3497815748718391,0.2214147520435329,1.5961322522844477,0.8393779648511881,1.0,training,0.3005,,0,-0.4267371283233548,2.179972966951047,,
0.27543692947536985,-0.11500532303643678,0.5284666880938591,0.3942099184807655,-0.1955001879837188,-1.6000076787104032,-0.1152320608130906,0.4694552236428472,2.0,training,0.44566666666666666,,1,0.2670931951729817,-0.5435290110026162,,
0.19609931627068125,-1.1917363110696169,0.32048023883941645,0.06871414700178281,0.7822035147135867,-0.1752806059508727,0.6574786889145715,0.9106338630594822,0.0,training,0.46,,1,-0.2856584635011997,0.42657655814165796,,
0.4943895775747437,0.8889828687320451,0.0976720127793446,1.196548150385493,-1.2634210314994625,0.3938243106351429,0.25813116245499845,0.15279273050860812,2.0,training,0.4038333333333333,,0,1.670642879712534,-0.639747186019827,,
-1.7028443032664662,-1.2169386574674819,-1.4212337096586054,0.8210214642736676,0.5212094072175866,-0.7631311399894327,1.8419413282478196,1.058834254047366,1.0,training,0.16266666666666665,,1,1.056483809735614,2.5473952439429577,,
-0.4692714858769895,0.43292509710563387,-0.5515646178828253,0.24814024827865835,0.3361930716955661,-2.132022336165716,0.7694098245968272,0.6610545902474503,1.0,training,0.3566666666666667,,0,0.32377105942819834,1.1554828003738873,,
-1.40727593452115,-0.6921315771064793,-1.5812125843642737,0.20457312181112133,1.2586177944486578,-1.1847872399393653,2.1091459037813403,1.1437646584366572,0.0,training,0.14466666666666667,,1,0.3068663063377729,3.142525632743689,,
0.5142066218672504,1.1388076710368171,-1.1061238049353193,-0.541904843778196,1.2895068834000727,-0.2850878217664722,1.822888875049695,0.4659467360569798,1.0,training,0.24233333333333335,,0,-0.41770891890539863,2.2204999139136374,,
-0.7166512465669459,0.32474196862150445,-0.4506588175216141,0.3857831091982832,0.2351094628092339,0.5383059065407697,0.5901140788621406,0.7992296147037796,1.0,training,0.6296666666666667,,1,0.4408551127299922,1.0071185543527417,,
0.4861266894499775,1.4090411390151119,0.8150032035961849,0.13905449304085574,-0.2841502027338003,0.9094891808898676,-0.7833975407578548,0.496147859708154,1.0,training,0.346,,0,-0.014314553103466576,-1.0006938663515215,,
0.20084179743808914,-1.0163519111518926,0.7583165958420927,-0.6597010387260577,1.1005051155925358,0.06407185817447597,-0.2787831835219232,0.6246804038059973,1.0,training,0.4266666666666667,,2,-1.366200547806904,-0.23484140829600295,,
-1.0659283881232426,-0.9150938190963752,-0.11948574529995308,-0.951840379130272,0.06991687430419137,0.3208467196968953,-1.3290273706445566,-1.2145797475558089,2.0,training,0.36933333333333335,,2,-1.3524478142116876,-0.869151002931388,,
-1.534309159935099,-0.34870660639942896,-0.6792780362210048,-1.6629391808586804,0.7152625712353081,0.891776076056367,-1.2910197533710224,-1.4038192850937479,2.0,training,0.22883333333333333,,2,-2.1428536543701435,-0.06508789529832187,,
0.4956880314229213,1.2516199545418003,-0.7021688525294821,-0.6072518015001912,1.5712634225631323,-0.5998237314763843,1.5652672781034869,0.9804676126249527,1.0,training,0.21266666666666667,,0,-0.6976190044342402,2.1383072930188374,,
-0.7435507663949664,0.1264062330672672,-0.02347059620240436,-0.530462595213054,0.8925148710075009,-1.5230203300282954,-0.2194124963858115,0.6013321612523856,2.0,training,0.4716666666666667,,2,-0.954461997246367,0.5965045065342996,,
-0.4083830270819681,0.6299969761194442,0.16079030851912865,0.98328792468214,-0.09805994833244913,-0.12974980676934514,0.45755764916455394,1.5029431447885,2.0,training,0.4815,,1,1.0397049650620083,0.5653317930994466,,
0.2506552087045372,-2.2869764407451463,1.1211879373043847,-0.5665433711842848,2.927957075253563,0.20123564619755865,1.168457376261366,2.9121908677808968,0.0,training,0.0065,,1,-1.7915712261240095,1.597899669369279,,
-0.5336803516293692,0.2203130175533181,-1.3638086884752074,-0.15917543759764166,1.3469814308309178,-0.3850009603490977,2.006651813002325,0.9165412497296732,0.0,training,0.2743333333333333,,1,-0.06068546807416589,2.798031609573189,,
-0.05378014166710352,-0.9582519024975856,-0.04569791058889665,2.0228680813377093,-0.22413006981120828,0.34005345928998354,2.0114757320035523,2.1432694782216486,1.0,training,0.08883333333333333,,1,2.3477325536955878,1.303905570035809,,
-0.2630325757242097,-0.2324991106497478,-0.3440918475357258,-0.9265599512828252,0.5034698583219762,-0.8075091338196005,-0.3116506921454105,-0.7735417602027496,2.0,training,0.5891666666666666,,2,-1.1846349249405037,-0.002754737499133658,,
-1.342269918870678,0.3196491502544581,-0.3417588891648759,-0.3421245273433672,0.8647043495101675,-0.5606283495301552,-0.10397895228585816,0.8241484719673228,2.0,training,0.5621666666666667,,1,-0.6717936981345537,1.07345069797263,,
-0.7786853999338886,-0.34710622001095914,0.5498485726120159,-0.17785026206599475,0.4773616971222484,0.8635473815395942,-0.752346095758359,0.7478994255020815,2.0,training,0.5305,,1,-0.6900645436697301,-0.2676699646826516,,
0.30407929377340426,0.9430146054455688,-0.1286142475491962,-0.18234356515550265,0.5686288919560321,0.33008921129649205,0.4988001297683229,0.5618089313875374,2.0,training,0.5763333333333334,,0,-0.2542694091615314,0.654092733679566,,
-3.3349660724083248,-2.916436825406364,-1.1902708309444616,2.327091570748424,-1.4277544849010404,-0.17439845924722355,0.7337533611222102,0.68337919833837,1.0,training,0.013833333333333333,,1,2.833195722250408,1.0463866068377765,,
-1.3887642876802873,-0.2572826643478264,-0.35774714515593,-0.7854164937702116,0.8031409553832041,-0.2443186099057781,-0.5604433012053394,0.025322890891116674,2.0,training,0.5766666666666667,,2,-1.2154998671157695,0.535970635607554,,
-0.024436473418983973,0.5800110760235004,-0.0372864184811533,1.0197045787912908,-1.3799054326108626,0.5879567318041131,-0.15919863685284666,-0.2574033849036529,0.0,training,0.4685,,0,1.4495560433555899,-0.8379673682407052,,
0.437868645359956,0.1959407781139584,0.5980808816827529,0.30058202154590435,0.16197160964948426,0.4929354976689965,0.08284859303225707,0.8695322044811701,2.0,training,0.5496666666666666,,1,0.10678314448924295,-0.24336404173444914,,
0.2486485073028083,-0.8480720302484029,0.5143619214297297,0.7243781280561468,-0.3386973268491367,0.7983286718357154,0.18211592790792985,0.5473061408321481,0.0,training,0.49266666666666664,,1,0.6613164572155407,-0.5477569338783879,,
-0.7950236988898342,-0.2160839325063312,-1.2249120522584125,-0.3239945718543064,1.878356492323734,-0.5031083746944871,2.041051625308555,1.3919139686023334,0.0,training,0.17983333333333335,,1,-0.4655397684372963,3.129518148937673,,
0.4641571280829519,-0.3104543803385744,0.14257611059625436,0.4610869877199521,-0.8586172536290927,-0.5228464071886366,-0.08753709054722172,-0.5685570055478331,0.0,training,0.558,,0,0.6351157545860565,-0.981759118392628,,
-0.964822578052048,-0.5741292555005705,-0.9610416185426012,0.8752695155270612,-0.2958519410411738,1.4564502103354178,1.109005614856326,0.34494689136398315,0.0,training,0.36866666666666664,,1,1.2404723014771326,1.1543615451159654,,
-1.2646612629290708,-0.7224342203124583,-0.005973408421029838,-0.33214521466783226,0.4844893364991393,0.06562563930022162,-0.5926297859698298,0.273081500880193,2.0,training,0.6216666666666667,,1,-0.7529383492834474,0.1258242278489154,,
-0.7586461603304641,0.9136617242551769,-0.7182427216717601,-0.5933986943006455,0.6020953862178405,-1.3825083942890897,0.07228461579091425,-0.02477268575252568,2.0,training,0.49733333333333335,,2,-0.6773007806538558,0.964039946489624,,
-1.4292941011124392,0.7941038869072041,-0.8221342806819029,-0.8899641621667836,0.11047123316958224,-0.4755914121772493,-0.9273530126667446,-0.9662038312877044,1.0,training,0.41233333333333333,,2,-0.9897370239401885,0.1804664948222092,,
-1.148223976404528,-0.9870738143721768,-0.3069464415484775,1.1487564233387837,-0.6168025418224723,-1.1146365282105386,0.3991760681093662,0.5960967788859468,1.0,training,0.38166666666666665,,1,1.3279032772633095,0.3444402624143435,,
-1.9370381609741272,0.029919386412888813,-1.0298959954143831,-0.7823040230254861,0.476224138605624,-0.04309894192453573,-0.5141012490859874,-0.5488891586577928,2.0,training,0.41933333333333334,,2,-0.9561451725893886,0.8437595399302421,,
-0.3830597052407726,0.7938271845877023,-1.0111788202280687,-0.954505012357771,-0.1497432887695704,-0.9952359669927549,-0.4069778175511733,-1.7117300942721487,2.0,training,0.35183333333333333,,2,-0.8109240053135993,-0.043366619536189144,,
0.2337197598504995,0.4981520600973784,-0.4591880277122904,0.307754885780152,-1.0882688397579607,0.03825904269837877,-0.06020695449152974,-1.134728445462316,0.0,training,0.5133333333333333,,0,0.73269009763507,-0.706393403338391,,
-0.4348242690812201,0.5044713427995138,-0.9057248212080904,-0.5423153615023204,0.2113161934160632,0.5062378689842512,0.21821019243475887,-0.7179451250725802,2.0,training,0.6421666666666667,,2,-0.44341224396964185,0.6117339207954584,,
0.4062613623818585,0.5212529645552435,0.11475183644850286,1.9066393177001408,-2.035075498549189,0.5608708182443404,0.30692976492287444,0.06340834410607735,0.0,training,0.20633333333333334,,0,2.625785570554882,-1.0358737757400376,,
-1.6960187410592011,-0.6075130164264071,-1.6814976893791118,0.4971080520222192,0.8101174506215224,-1.140960587798978,1.951626706680764,0.9990961970452371,1.0,training,0.157,,1,0.7434742773973952,2.962185555462074,,
-1.448833401266298,0.31627637333296343,-0.8077191663445871,-0.7314446089857743,0.9474676978105844,-0.5628236918949184,-0.02929333574921185,0.18737751014123347,2.0,training,0.5415,,2,-0.990888965613304,1.2896920806145875,,
0.4108233098591453,0.6075466960344617,-0.2981175853285179,-0.20267538843759464,0.08654272954716255,0.605830226947368,0.3397243067043263,-0.2640062178881916,0.0,training,0.636,,0,-0.1257888646404838,0.14751183220173825,,
0.3734667232110424,1.1839924119673508,-1.3673402309631908,-0.6618805146432277,1.5159764876642567,1.2080557424976657,2.065373905987011,0.4933504464436985,0.0,training,0.13866666666666666,,0,-0.5163860602749064,2.641020287448008,,
-3.5574530146719883,-0.4982604708696086,-1.8711950292033592,-2.148342801822076,0.9819762911330768,-0.4849341477204426,-1.5453659498525318,-1.9344526369447024,2.0,training,0.0155,,2,-2.6045218374744947,1.0707906398240765,,
0.4485548510944226,-1.2898310225535328,-0.3500633648335894,0.2361979144859465,-0.6640311076490366,0.11368258586038085,0.4385295182471084,-1.1183815500733751,2.0,training,0.4145,,2,0.4665172310844409,-0.5975659674530084,,
-0.9358538643911026,0.6014891587696929,-1.0256795477166083,0.4287904387692868,-1.179814458004904,1.2977540232278082,-0.1457240933569819,-1.1079811113722848,0.0,training,0.35833333333333334,,0,0.961456098880793,-0.12331029007174729,,
-1.8056026909626144,-0.22183485368732772,0.7508789533295207,1.2721580512105997,-2.3662641259801074,0.9421887552910438,-2.4885758871361725,-0.5324641232335319,1.0,training,0.03216666666666667,,1,1.3682785121480334,-2.6717622151805998,,
-0.5907359413110537,-0.21405727497700736,-0.7184246496181107,0.6106945743081501,-0.17891410751405615,0.36259832220483507,0.8733389299358707,0.2759961241976284,1.0,training,0.6406666666666667,,1,0.8759296522609846,0.8790539447283576,,
-0.10914843570650376,0.2326524453148842,0.4238902238739253,0.09430806111128844,0.3628342148576284,-2.1942537763504197,-0.11129185134318066,0.8863010560608392,2.0,training,0.31683333333333336,,1,-0.19170049077805473,0.05702063657178108,,
-1.4816697020579117,-0.0670535589108846,-0.7328825705310384,-1.0932152193601197,0.9015278346392168,0.6786775007589402,-0.4929895094570874,-0.3920621077705829,2.0,training,0.452,,2,-1.4596195354764583,0.7673582213335937,,
-0.3662284104387277,-0.503899215434591,-1.118323678984718,0.29099829867725313,0.0558047847343202,-1.040115180540905,1.3087239689340229,-0.18619437071655065,1.0,training,0.4886666666666667,,0,0.6105890065454934,1.2533122555424516,,
-0.4289291497384247,-0.462580828536014,0.0194322942046479,-1.7883710054752575,1.238078101512126,1.2368658518872977,-1.0144105626418325,-0.8138620184278618,2.0,training,0.2673333333333333,,2,-2.5106540392310337,-0.2664895306304903,,
-0.4961362876876792,0.08040634206036272,-2.203919839790953,0.18652526986688547,0.3122566131184847,-0.4695066048009421,2.3675052765747946,-0.4155510023877705,1.0,training,0.1965,,0,0.8576444000443048,2.6196366970287026,,
-0.9454638115883098,0.4916308594864175,-0.9746541095871932,-0.779064664984213,-0.1021806148472142,-0.0935617431310108,-0.521495222412238,-1.3487383741966907,0.0,training,0.494,,2,-0.7104865694855316,0.1009562210941507,,
-0.9735090259882516,0.4697040702761681,-0.9100910919205067,-0.7572699058125137,0.3364317203354173,2.0817619060959878,-0.20673248072544298,-0.7353937949595328,2.0,training,0.3145,,2,-0.788135430080172,0.5703224768781534,,
-0.20658802314755007,-0.08127755382148975,-0.21521195001212132,-1.7652700535449803,1.0338346405727556,-0.4894150519992058,-0.8385929030441651,-1.122593297977122,1.0,training,0.347,,2,-2.3150820590589074,-0.20099841007490532,,
-2.0369843892664683,1.022689916579947,-0.1590925293848871,0.4864943028639465,-1.3414511817761627,-0.9580153907353766,-1.7890508799699854,-0.4223101154429491,1.0,training,0.12233333333333334,,0,0.6042243586199738,-0.9967588618541352,,
0.007997098371590199,-0.4508695898241277,0.8806042807214607,-1.9841804959240097,1.4100324014796208,-0.19386583309366268,-1.678498006859509,-0.4894245917792842,1.0,training,0.19133333333333333,,2,-3.0451847188379184,-1.0625723138486973,,
0.3140294775404547,-0.28407044025202605,0.5123072058003573,-0.14714353630148438,-0.3871827755122511,-0.3183287134630696,-0.7771223923428132,-0.5422785116697221,2.0,training,0.5801666666666667,,2,-0.3337111208212676,-1.2926223172536793,,
0.2677573040417636,0.4909278860260616,-0.5342493580478015,-0.6642839093190109,0.31414989232797136,-1.102817767260512,0.22275845892163015,-0.7106702877842896,2.0,training,0.5471666666666667,,2,-0.6608853534152734,0.2658610826226185,,
-0.5846950062954682,-0.061908391456364974,-0.04852314457928373,-0.12123613592992005,0.2007122388520055,1.1995550560806827,-0.2443266192274435,0.18076686315316276,2.0,training,0.6256666666666667,,1,-0.3058847880902359,0.05144515702702,,
0.2803668879363649,-0.6179903123621368,0.8048366418883527,-0.7472682012611176,0.07650357676408617,-0.476774290711688,-1.2792072323881851,-0.6692482550611656,2.0,training,0.426,,2,-1.2664666034233616,-1.5774170022401108,,
0.07392661328306564,-0.21314490516675824,-0.057405509018758225,0.09701001413188952,-1.1983097275933767,-0.39491508637079104,-0.7899240194065741,-1.4706212012888034,2.0,training,0.42683333333333334,,2,0.29442081165524725,-1.5100786953986294,,
-0.7446617429495569,0.1569781001516804,-0.13352630210066466,-0.9261494335587008,0.2963228389310822,-0.31371749205763083,-1.0248610359066757,-0.7180779631326242,1.0,training,0.5646666666666667,,2,-1.2660866394726251,-0.40619484101025266,,
-1.2157088584924305,-0.42291517711338,-0.6049016110952844,0.9778765546823176,-0.6996454396695064,0.7438962104628192,0.35064501072895315,0.2582583361799918,1.0,training,0.529,,1,1.277467060433666,0.43187095256615066,,
0.494945065852039,0.4125164314321105,1.1093412175037842,0.008196370507215344,-0.2973076977442665,0.4982283778908914,-1.11024034851495,0.22288434219063466,2.0,training,0.434,,2,-0.3274614665837637,-1.5513089623207907,,
-0.8164655463934293,0.0247816973994368,0.11725602112180047,0.7507408299035582,-0.3485853354936406,-1.1854087523896633,-0.12454749431293935,0.8044806250772827,1.0,training,0.5203333333333333,,1,0.7386768510789347,0.035279030729483074,,
-0.0767009767089972,-1.0917271186723916,0.4334253885914817,-1.6180807895498064,0.9183605187033924,-0.048862968681334135,-1.2486422330022586,-0.9975770554686784,2.0,training,0.2866666666666667,,2,-2.3919796638938626,-0.9973503055015462,,
-0.7862122660912387,0.414356127934744,-0.008520399669939406,0.6972764943053111,-0.5808541017062107,0.040684946133413925,-0.27479432949065635,0.4629383446971605,1.0,training,0.6393333333333333,,1,0.793700344605237,-0.14543616998679806,,
-0.2880295482024943,-1.122508382106698,0.018533356116797458,-1.7679272228138587,1.3329011610796937,-0.21727279392344406,-0.7566997839998028,-0.8591676109063892,2.0,training,0.288,,2,-2.5234372363762403,-0.20136975161102544,,
-0.9164117746857702,-0.8940719212553073,1.020603186260263,1.627726111971355,-1.8627234508486088,0.030259575999378563,-1.3688348366882963,0.35108869814013394,1.0,training,0.13616666666666666,,1,1.676181172649729,-2.0974822511119413,,
-0.4948586646499001,-0.16466965016647295,0.4922737284139762,0.13541208123407866,-0.07437009334988066,0.6512507577909393,-0.6917349723076461,0.4201801173700646,2.0,training,0.619,,1,-0.14593494864334028,-0.6021587155584794,,
-1.0275788661794742,0.256553542966984,-0.7765880842308143,-1.0756898445193146,0.2815425331696274,-0.4980661043315833,-0.7234836560199244,-1.1916612751964573,2.0,training,0.46266666666666667,,2,-1.2339586687926372,0.098157025950317,,
-0.09893439500773804,-1.0725224820107542,1.4294808948614717,-0.7893499999631859,-0.8774068565400486,1.4555981368148474,-2.9311035692268983,-1.6086086896603646,1.0,training,0.037,,2,-1.4355771816062348,-3.495605784416834,,
0.3631415848568176,-0.14455264369458662,0.6045339729562506,-0.3161648792614597,0.3608295662828779,-0.5879849217376384,-0.3968029968006857,0.2432632634020867,2.0,training,0.5885,,2,-0.6980324124246151,-0.5788822187401845,,
-0.8683342642858696,0.3918834125265586,-0.8766698580114959,-1.6732469077135148,1.4601724807123706,0.9274929931597978,-0.16118495644158726,-0.5608992820864744,2.0,training,0.32083333333333336,,2,-2.097158260696793,1.1266441363921844,,
-0.3007849477698856,-0.4563363302445547,0.26273416833892904,-1.6609537678656416,1.0767357110633506,-0.3810914465488344,-1.1892147938778972,-0.744348643007203,2.0,training,0.3411666666666667,,2,-2.4082782319952574,-0.5723220807446553,,
-0.7486334841322176,-0.4712184279691101,-0.7268147384380479,0.3209362367038577,0.3052085232882108,-1.186501411374865,0.9283802511112172,0.4686113112613913,0.0,training,0.5288333333333334,,1,0.40355515193622804,1.2265775804457975,,
-0.3633398713967926,0.7775167046192325,-0.7404807377021552,-0.9526763424957618,0.2676134075569755,0.8801778517822527,-0.31015081817023904,-1.0500402751825162,2.0,training,0.509,,2,-0.9799162602572269,0.18314863232253517,,
-1.2853323704479187,-1.27995948034428,-0.8549241176006378,1.0212122984326208,-0.0901606783533724,-0.16174767356534606,1.215107510602645,0.7530957378508605,1.0,training,0.31283333333333335,,1,1.2524967636773807,1.3762552643279433,,
0.35780889739478355,-0.19900317310789686,0.19494995585744512,0.010502733720932855,-0.8899359101322398,0.2782630924571047,-0.7053392346337959,-1.1232106042561505,2.0,training,0.5051666666666667,,2,0.07956234853406702,-1.4671729579001904,,
-0.2594843943529866,1.6889367528527668,0.11738444084863628,1.4085768229164717,-1.038256039799798,-1.6179613690085348,0.1146864584403563,1.0856441001656525,0.0,training,0.17083333333333334,,0,1.8061856129362828,-0.02624003750904652,,
-0.904933998156158,-1.1200479749954524,-0.004892542386828724,1.174828030799998,-0.623333559599735,-2.2455987242605437,0.27533512232155977,0.6980382689643991,1.0,training,0.18966666666666668,,1,1.2685432874207054,0.05405551652583157,,
-1.2186876643794258,1.3369414886822284,-1.6384770808891267,1.7437533487261716,-2.198653231257905,0.16362411856015413,0.7129253814345589,-0.7377848800403244,0.0,training,0.096,,0,2.942999784193831,0.5037377388688583,,
0.37825086599924734,0.2725200146463437,0.0995019938867544,1.4303417262536888,-1.7019379072261536,-1.81166274122004,0.12479641977570127,-0.20952698526309813,0.0,training,0.20133333333333334,,0,1.9768964455090143,-1.0273242027542933,,
-0.0877690806341043,-0.521376332209609,0.5075021676879187,-0.93032925038615,0.5160545965967994,-0.7371378854148618,-1.024804283918426,-0.4146133219639306,2.0,training,0.4861666666666667,,2,-1.5007980581478577,-0.8713652095965037,,
-0.7419051323734794,0.3825577965152418,-0.10949040989456853,-0.3282639561852008,1.0836724315283606,-0.1301307337550118,0.20976225361244172,1.1224324287943015,2.0,training,0.5536666666666666,,1,-0.6995826707075488,1.1136809710729296,,
-0.782969603272528,2.247494037751919,-2.5791408783172853,0.2413032621823308,-0.7943332650078249,-1.3191241487530267,1.4569925919498925,-1.3434404798019957,0.0,training,0.04466666666666667,,0,1.338456212562586,1.9701720545303516,,
