f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
-1.0501773773355545,1.050177377335554,-0.8626034119113348,1.5875714212834688,-0.638025593166896,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,-0.5163879679222324,2.0998807300399918,-0.6976494463097729,0.5260337792409192,0.9908569137277096,0.5087775229548674,-1.2142557208631763,-1.7944385012529689,1.0,training,0.0025,,1,2.393393646360645,2.124848119993369,24.811134,4.4936967
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,1.5875714212834688,-0.638025593166896,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,0.7153686937865819,0.9313540830166686,1.8959980287360303,1.6316557382651715,-1.2142557208631763,-1.193128105240295,1.0,training,0.004333333333333333,,1,3.0727401208217304,-0.7599022569069017,33.330246,-11.149021
0.9522200930826936,-0.9522200930826936,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,-0.5163879679222324,2.0998807300399918,-0.7859630800657951,0.2312553764949196,0.7778825337257514,-1.1053599115536947,1.032847739452347,0.3101478847913907,0.0,training,0.0125,,0,-0.7663210809358665,-1.4649436819838002,24.130198,44.21425
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,1.1569368625666927,1.1155905847329184,0.8311261287262409,0.3684177460410794,1.6456941377202172,0.00949268678505365,0.0,training,0.018833333333333334,,0,-1.24816685194314,0.9663728103534946,-51.886166,38.13532
-1.0501773773355545,1.050177377335554,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,0.8919959612986262,0.7839648816436687,-0.07401498628208023,0.1578780806703974,1.4414120049642605,0.9114582808040648,0.0,training,0.010333333333333333,,0,-0.5673824944489343,1.4328259061285287,-29.77816,32.666843
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,1.5875714212834688,-0.638025593166896,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,-0.7908109538701709,1.883706173830458,-0.5163879679222324,-0.4762175230698933,1.0686232288106703,-0.10037032659432994,-0.3402329612845276,-0.8948202461830127,0.011437075672563671,1.5127686768167392,0.0,training,0.0026666666666666666,,0,0.6756940110996924,-0.9889731475162931,36.17091,-30.844824
0.9522200930826936,-0.9522200930826936,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,-1.7574130513820392,-1.1320947362053284,-1.1388868862918702,0.1578780806703974,0.6242834739404337,0.9114582808040648,0.0,training,0.019333333333333334,,0,-2.0974875454531494,-1.8148889834210373,84.96302,5.1825333
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,1.9365284672014251,-0.4762175230698933,1.2452504963227151,1.7419946905681674,0.6713953437247725,1.2105764075238077,-1.4185378536191329,-1.4937833032466317,1.0,training,0.008666666666666666,,1,4.617797998698821,-0.5716190793344345,-33.27054,2.0048542
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,-0.5163879679222324,2.0998807300399918,1.1569368625666927,-0.5056906303700793,0.08571579871938823,1.5614758498082777,0.21571920842852035,0.6108030827977278,1.0,training,0.003833333333333333,,0,-0.1888904175147935,1.4134526667135923,10.0467615,-2.6776118
0.9522200930826936,-0.9522200930826936,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,-0.7908109538701709,1.883706173830458,-0.5163879679222324,-0.4762175230698933,-0.3443949112856842,0.34179727752466943,-0.07401498628208023,0.8596769652393375,1.2371298722083035,0.00949268678505365,0.0,training,0.014,,0,-0.27022103945731984,-1.4383280269429763,27.935846,-75.58513
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,-0.7908109538701709,1.883706173830458,-0.5163879679222324,-0.4762175230698933,0.8919959612986262,-0.689927132086329,0.93761331872722,1.4211160728944896,0.011437075672563671,-0.2911625112212834,0.0,training,0.009166666666666667,,0,-0.2781490982674308,1.2123833557070243,54.318855,64.90498
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,0.09717325749442662,-0.13721762693757988,-0.9259125062899121,0.5789574114117615,0.6242834739404337,0.00949268678505365,0.0,training,0.029833333333333333,,0,-1.5468318429806533,1.0936179079887183,-7.187475,78.5337
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,1.9365284672014251,-0.4762175230698933,0.6270550600305597,0.7471175813004188,-0.3402329612845276,1.2807562959807015,-1.4185378536191329,-1.4937833032466317,1.0,training,0.009166666666666667,,1,3.925130843740762,-0.6731199294560074,-33.855812,2.6748617
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,-0.7908109538701709,-0.5308683561647454,1.9365284672014251,-0.4762175230698933,-0.07945401001761772,-0.9478582344890788,2.002485218737009,0.7894970767824434,0.6242834739404337,1.2121134788104022,0.0,training,0.0023333333333333335,,0,0.6875723225982983,-1.2695763083239289,-58.285038,-31.432148
-1.0501773773355545,1.050177377335554,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,1.9365284672014251,-0.4762175230698933,1.333564130078737,0.12071347546516975,0.1922029887203672,-0.8948202461830127,-1.2142557208631763,-2.095093699259306,1.0,training,0.006,,1,3.1935450870548436,2.063082748881617,-27.60205,-8.575743
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,1.5875714212834688,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,-0.7908109538701709,-0.5308683561647454,-0.5163879679222324,2.0998807300399918,1.4218777638347593,0.34179727752466943,1.7362672437345619,-0.19302136161407266,-1.4185378536191329,-1.7944385012529689,1.0,training,0.001,,1,2.3630992058608564,-0.8638882482385724,40.34945,5.869402
0.9522200930826936,-0.9522200930826936,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,-0.7908109538701709,-0.5308683561647454,1.9365284672014251,-0.4762175230698933,0.09717325749442662,-0.8373163334593289,0.1389593937198777,0.017518303756609396,0.6242834739404337,0.00949268678505365,0.0,training,0.014,,0,-0.46827294222155375,-1.6346102172630452,-62.769756,-45.149605
0.9522200930826936,-0.9522200930826936,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,1.9365284672014251,-0.4762175230698933,1.4218777638347593,-0.5793852310565792,0.2986901787213461,0.1578780806703974,1.032847739452347,0.00949268678505365,0.0,training,0.0095,,0,-0.08768948405307145,-1.3997811426725482,-72.95864,-14.261437
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,-0.7908109538701709,-0.5308683561647454,-0.5163879679222324,2.0998807300399918,0.6270550600305597,-0.5793852310565792,-0.2869893662840381,-0.7544604692692246,0.6242834739404337,0.3101478847913907,0.0,training,0.016,,0,-1.7289389174183196,1.043536763630788,-11.498665,31.469309
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,0.8919959612986262,1.4103689874789178,2.1089724087379884,0.3684177460410794,-1.2142557208631763,-0.2911625112212834,1.0,training,0.0033333333333333335,,1,2.5279905019795064,-0.9593057939474805,-19.389425,44.931232
0.9522200930826936,-0.9522200930826936,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,1.9365284672014251,-0.4762175230698933,-0.3443949112856842,-0.9478582344890788,-1.4583484562948068,-1.1755398000105888,0.21571920842852035,1.5127686768167392,0.0,training,0.008833333333333334,,0,-1.3631909254278716,-1.5893994642300107,-72.11409,-17.131762
-1.0501773773355545,1.050177377335554,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,1.9365284672014251,-0.4762175230698933,0.6270550600305597,1.8156892912546676,-0.3934765562850171,0.2982378575841854,-1.8271021191310464,-2.6964040952719803,1.0,training,0.006333333333333333,,1,4.31250309553968,2.21322306201391,-26.184702,-9.485944
-1.0501773773355545,1.050177377335554,-0.8626034119113348,1.5875714212834688,-0.638025593166896,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,1.9365284672014251,-0.4762175230698933,-0.6093358125537508,0.4523391785544192,1.0441005087281992,-0.6141006923554366,0.6242834739404337,0.3101478847913907,0.0,training,0.007,,0,0.29540925775916055,1.8310779275993672,-29.144892,-23.263466
0.9522200930826936,-0.9522200930826936,1.159281294498545,-0.6298929210964357,-0.638025593166896,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,-0.7908109538701709,1.883706173830458,-0.5163879679222324,-0.4762175230698933,0.3621141587624931,0.3049499771814195,0.8311261287262409,0.7193171883255495,-1.2142557208631763,-0.5918177092276204,0.0,training,0.0045,,1,2.0790447505613474,-1.132732217266189,25.046827,-33.932484
-1.0501773773355545,1.050177377335554,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,-0.7908109538701709,1.883706173830458,-0.5163879679222324,-0.4762175230698933,0.4504277925185154,0.8208121819869187,1.8959980287360303,-1.1755398000105888,-1.6228199863750898,-2.3957488972656433,1.0,training,0.004,,1,3.122084468358733,2.0731411547226517,4.3496137,-65.54726
-1.0501773773355545,1.050177377335554,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,1.333564130078737,-0.06352302625107999,1.4168056737316252,-0.8246403577261187,-0.192845057083393,0.00949268678505365,0.0,training,0.008333333333333333,,0,0.527477619001707,1.5926887304170758,-29.339245,27.52297
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,-1.1392176150898838,0.2681026768381695,-0.4467201512855066,0.0876981922135034,0.8285656066963903,0.3101478847913907,0.0,training,0.036,,0,-1.9678741346425448,0.8577417123723035,-56.509914,47.175373
0.9522200930826936,-0.9522200930826936,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,-0.7908109538701709,1.883706173830458,-0.5163879679222324,-0.4762175230698933,-0.6976494463097729,0.5260337792409192,-1.6180792412962752,1.3509361844375956,0.4200013411844771,0.6108030827977278,0.0,training,0.008,,0,-0.6954503261138467,-1.6901563504990798,85.19668,-23.271551
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,-0.6093358125537508,-1.353178538264828,1.2570748887301568,0.4385976344979734,-0.192845057083393,0.6108030827977278,0.0,training,0.010166666666666666,,0,-0.7455851112528129,1.1924885994899033,1.9670959,-16.342085
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,-1.4041585163579504,1.262979786105918,-0.4999637462859961,-1.3158995769243766,0.21571920842852035,-0.2911625112212834,0.0,training,0.007333333333333333,,0,-0.3732102511188431,1.239951197114714,1.7461946,-19.895504
-1.0501773773355545,1.050177377335554,-0.8626034119113348,1.5875714212834688,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,-0.7908109538701709,-0.5308683561647454,-0.5163879679222324,2.0998807300399918,0.5387414262745375,-1.1689420365485783,-1.351861266293828,-1.5264392422950588,0.21571920842852035,0.00949268678505365,0.0,training,0.0065,,0,-1.36511923203823,1.4336980221022775,50.47219,6.736693
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,-0.5163879679222324,2.0998807300399918,-0.6093358125537508,-0.06352302625107999,0.2986901787213461,0.2982378575841854,0.6242834739404337,0.6108030827977278,0.0,training,0.006666666666666667,,0,-0.5613394326463133,1.3657472229845629,7.476151,-2.5984046
-1.0501773773355545,1.050177377335554,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,0.09717325749442662,1.299827086449168,-1.351861266293828,-0.8246403577261187,0.6242834739404337,0.3101478847913907,0.0,training,0.0045,,0,0.38309474674156624,1.537508209766916,-12.825944,5.752357
-1.0501773773355545,1.050177377335554,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,-0.7908109538701709,1.883706173830458,-0.5163879679222324,-0.4762175230698933,0.2738005250064709,-0.026675725907830045,-0.3402329612845276,0.017518303756609396,1.032847739452347,0.9114582808040648,0.0,training,0.006,,0,-0.23024251597913087,1.5927426660917166,-0.9671217,-71.11989
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,1.5875714212834688,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,-2.1106675864061275,-1.0584001355188286,-0.1805021762830592,-0.1228414731571786,0.6242834739404337,0.6108030827977278,0.0,training,0.011166666666666667,,0,-1.3631431473691014,-1.5428367498862232,-45.41018,11.625914
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,-0.7908109538701709,1.883706173830458,-0.5163879679222324,-0.4762175230698933,-1.7574130513820392,-0.2477595279673297,-1.1921304812923594,0.2280579691272914,0.011437075672563671,1.8134238748230758,0.0,training,0.007,,0,-2.0601962731908205,0.950674721067477,48.93063,65.81065
0.9522200930826936,-0.9522200930826936,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,-0.5163879679222324,2.0998807300399918,-1.1392176150898838,-0.3583014289970796,-0.4467201512855066,1.0000367421531255,0.4200013411844771,0.9114582808040648,0.0,training,0.0125,,0,-0.9994887452176778,-1.5096678538992176,26.699337,41.90767
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,1.9365284672014251,-0.4762175230698933,1.4218777638347593,-0.8004690331160789,2.055728813737499,0.5087775229548674,0.6242834739404337,0.3101478847913907,0.0,training,0.004333333333333333,,0,-0.16757090265040459,1.426258020871932,-62.475338,-1.6138775
-1.0501773773355545,1.050177377335554,-0.8626034119113348,1.5875714212834688,-0.638025593166896,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,-1.0509039813338616,-0.5793852310565792,-0.2337457712835487,-0.8246403577261187,-0.6014093225953063,-0.2911625112212834,0.0,training,0.0155,,0,-0.5359579503593337,1.5821577325008067,71.540146,31.555965
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,-1.1392176150898838,-0.21091222762407974,0.5116645587233041,-0.6141006923554366,0.6242834739404337,0.3101478847913907,0.0,training,0.013833333333333333,,0,-0.22012635433428474,-1.5252220960983662,-30.626957,62.205482
-1.0501773773355545,1.050177377335554,-0.8626034119113348,1.5875714212834688,-0.638025593166896,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,-0.7908109538701709,1.883706173830458,-0.5163879679222324,-0.4762175230698933,0.6270550600305597,0.7471175813004188,1.5232928637326042,1.7720155151789596,-1.4185378536191329,-1.7944385012529689,1.0,training,0.004,,1,3.337881242081584,2.220506639012563,41.050087,-40.163956
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,-0.5163879679222324,2.0998807300399918,0.9803095950546484,0.4154918782111693,1.0441005087281992,1.2105764075238077,-1.8271021191310464,-0.5918177092276204,1.0,training,0.004833333333333334,,1,2.7698799515338233,-0.7823159373248998,18.205868,21.165205
-1.0501773773355545,1.050177377335554,-0.8626034119113348,1.5875714212834688,-0.638025593166896,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,1.9365284672014251,-0.4762175230698933,0.6270550600305597,0.3786445778679194,0.1389593937198777,0.1578780806703974,-1.6228199863750898,-0.2911625112212834,1.0,training,0.005333333333333333,,1,2.2824929229352984,2.0757501687730033,-16.954134,-23.843882
-1.0501773773355545,1.050177377335554,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,0.2738005250064709,-0.8004690331160789,-1.5648356462957858,0.017518303756609396,1.032847739452347,0.00949268678505365,0.0,training,0.011833333333333333,,0,-1.0605161127755987,1.3579550403416303,-31.282764,30.596853
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,1.5875714212834688,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,-0.1677676437736399,-0.7267744324295791,0.35193377372183565,0.3684177460410794,0.011437075672563671,1.5127686768167392,0.0,training,0.0165,,0,-0.9037611548527056,-1.4805452556040013,-41.521557,12.793334
0.9522200930826936,-0.9522200930826936,1.159281294498545,-0.6298929210964357,-0.638025593166896,1.7023891735208398,-0.7672329979906973,-0.7711853020818277,-0.7908109538701709,-0.5308683561647454,1.9365284672014251,-0.4762175230698933,0.09717325749442662,1.262979786105918,1.8959980287360303,1.2807562959807015,-1.6228199863750898,-1.193128105240295,1.0,training,0.005166666666666667,,1,3.4380211492200554,-0.9283129840577654,-14.7232685,-6.317383
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,1.333564130078737,-0.5056906303700793,-0.1272585812825697,1.4211160728944896,0.8285656066963903,0.3101478847913907,0.0,training,0.025333333333333333,,0,-1.6739441094974634,0.8982482321785358,-55.512302,40.167324
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,-1.8457266851380607,0.599728379927419,-0.819425316288933,-1.1755398000105888,0.011437075672563671,0.00949268678505365,0.0,training,0.008,,0,0.22997270833093744,-1.2893327674993602,-14.344287,52.630184
0.9522200930826936,-0.9522200930826936,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,-0.7908109538701709,-0.5308683561647454,-0.5163879679222324,2.0998807300399918,1.0686232288106703,-0.13721762693757988,0.8843697237267305,-0.05266158470028461,0.6242834739404337,1.2121134788104022,0.0,training,0.014166666666666666,,0,-0.9422090129767745,-1.6739151231768818,-21.933481,-75.63507
0.9522200930826936,-0.9522200930826936,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,1.3033850246542218,-0.7711853020818277,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,-2.0223539526501058,-0.5793852310565792,0.35193377372183565,1.3509361844375956,0.4200013411844771,0.3101478847913907,0.0,training,0.014666666666666666,,0,-1.0117978159565728,-1.6571177911493729,83.51187,6.1777515
-1.0501773773355545,1.050177377335554,1.159281294498545,-0.6298929210964357,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,-1.227531248845906,-1.0215528351755785,-0.9791561012904014,0.8596769652393375,0.8285656066963903,0.3101478847913907,0.0,training,0.0265,,0,-2.478335497545082,0.7830803316917314,-58.5976,45.583817
0.9522200930826936,-0.9522200930826936,-0.8626034119113348,-0.6298929210964357,1.5673352459665357,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,-0.7908109538701709,-0.5308683561647454,-0.5163879679222324,2.0998807300399918,-0.1677676437736399,0.8945067826734187,1.0973441037286884,1.0000367421531255,-1.4185378536191329,-0.2911625112212834,1.0,training,0.004166666666666667,,1,2.2291308773759484,-1.0370661085972375,1.2752537,8.426706
-1.0501773773355545,1.050177377335554,-0.8626034119113348,1.5875714212834688,-0.638025593166896,-0.5874097506911936,-0.7672329979906973,1.2967052111872848,1.2645247199789065,-0.5308683561647454,-0.5163879679222324,-0.4762175230698933,-1.8457266851380607,-0.7636217327728291,-0.606450936286975,-0.5439208038985427,1.6456941377202172,0.00949268678505365,0.0,training,0.0085,,0,-2.150316763335906,1.179641008672956,-86.59001,-1.3016711
